index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
1045,1280,1280,0,492.6131,30.8187,0.0000,255.0000,75.5468,383330,1.0000
1046,1280,1280,0,389.5591,28.3887,0.0000,236.0000,69.6069,365482,1.0000
1047,1280,1280,0,539.0123,34.3633,0.0000,254.0000,84.1804,353004,1.0000
1048,1280,1280,0,432.1405,23.2241,0.0000,251.0000,70.3815,273210,1.0000
1049,1280,1280,0,5324.3872,55.0711,1.0000,253.0000,22.6255,2850966,0.9921
1050,1280,1280,0,3691.0129,47.6428,3.0000,236.0000,18.7858,2754298,0.9749
1051,1280,1280,0,374.9290,7.3085,0.0000,198.0000,18.4523,530426,1.0000
1052,1280,1280,0,7168.9800,53.3692,10.0000,254.0000,28.6116,2848896,0.9242
1053,1280,1280,0,3761.0430,31.7708,3.0000,255.0000,19.6279,2730038,0.9767
1054,1280,1280,0,4046.0403,24.5547,3.0000,217.0000,29.0008,2171840,0.9727
1055,1280,1280,0,4845.4492,44.4232,0.0000,254.0000,28.5264,2787190,1.0000
1056,1280,1280,0,4963.5522,32.2007,5.0000,254.0000,24.8636,2630980,0.9614
1057,1280,1280,0,3181.2405,39.3823,5.0000,249.0000,20.6988,2732360,0.9606
1058,1280,1280,0,3075.6375,43.6022,8.0000,215.0000,18.1059,2714420,0.9283
1059,1280,1280,0,4292.2397,50.0046,1.0000,254.0000,24.7247,2787822,0.9922
1060,1280,1280,0,3057.4956,52.2933,5.0000,210.0000,20.9689,2723194,0.9535
1061,1280,1280,0,762.3429,9.7521,0.0000,208.0000,24.4303,558666,1.0000
1062,1280,1280,0,5735.2417,48.7615,5.0000,254.0000,25.0480,2826164,0.9614
1063,1280,1280,0,3204.4727,25.5464,1.0000,242.0000,19.7788,2660886,0.9918
1064,1280,1280,0,5538.9868,34.3688,3.0000,222.0000,37.5060,2359434,0.9733
1065,1280,1280,0,5654.9556,52.3846,0.0000,253.0000,23.9312,2823058,1.0000
1066,1280,1280,0,5595.5220,37.7667,8.0000,255.0000,26.7200,2659786,0.9392
1067,1280,1280,0,3276.3762,40.6939,8.0000,245.0000,22.5609,2689148,0.9368
1068,1280,1280,0,3642.6619,50.8130,2.0000,248.0000,22.4736,2708348,0.9840
1069,1280,1280,0,4316.5820,48.5240,1.0000,255.0000,24.9054,2814964,0.9922
1070,1280,1280,0,3939.4771,52.0709,5.0000,253.0000,24.4289,2745586,0.9612
1071,1280,1280,0,692.4441,6.9512,0.0000,254.0000,18.1975,547974,1.0000
1072,1280,1280,0,5889.0327,46.8392,2.0000,254.0000,25.5344,2849098,0.9844
1073,1280,1280,0,4726.4570,25.2858,2.0000,224.0000,22.6461,2581852,0.9823
1074,1280,1280,0,3677.4661,29.3462,3.0000,156.0000,24.7579,2576212,0.9623
1075,1280,1280,0,4384.2329,54.6213,10.0000,246.0000,21.8877,2822252,0.9219
1076,1280,1280,0,4157.1787,33.5807,7.0000,250.0000,23.2936,2650748,0.9455
1077,1280,1280,0,5043.6948,39.6518,2.0000,252.0000,23.4989,2750286,0.9843
1078,1280,1280,0,3549.6523,42.6263,4.0000,234.0000,21.8339,2756860,0.9664
1079,1280,1280,0,4216.5171,48.0685,0.0000,253.0000,23.6074,2810558,1.0000
1080,1280,1280,0,3286.7732,48.6358,11.0000,254.0000,20.9018,2752590,0.9170
1081,1280,1280,0,752.5370,6.1071,0.0000,204.0000,16.1753,553364,1.0000
1082,1280,1280,0,7982.3237,52.5033,3.0000,225.0000,26.0320,2854840,0.9737
1083,1280,1280,0,6681.9458,36.6322,2.0000,202.0000,26.7328,2704088,0.9804
1084,1280,1280,0,4391.7109,32.8541,1.0000,231.0000,27.0741,2635876,0.9914
1085,1280,1280,0,6293.7764,51.8256,2.0000,227.0000,24.2145,2878070,0.9825
1086,1280,1280,0,3969.3911,26.8512,3.0000,254.0000,22.5289,2671626,0.9767
1087,1280,1280,0,3423.3071,28.2255,8.0000,254.0000,21.7268,2557814,0.9389
1088,1280,1280,0,2797.2561,29.6883,3.0000,245.0000,19.1687,2693950,0.9758
1089,1280,1280,0,3629.5298,36.3096,0.0000,255.0000,19.0000,2755864,1.0000
1090,1280,1280,0,5146.7202,41.3855,0.0000,254.0000,25.6027,2759276,1.0000
1091,1280,1280,0,1270.8328,7.0888,0.0000,254.0000,19.5348,566954,1.0000
1092,1280,1280,0,5397.6602,41.7871,1.0000,241.0000,20.0928,2844626,0.9917
1093,1280,1280,0,5070.9624,32.4243,4.0000,201.0000,28.9922,2471850,0.9610
1094,1280,1280,0,4696.2441,42.0468,10.0000,250.0000,25.6099,2769264,0.9231
1095,1280,1280,0,6965.7173,49.6489,3.0000,230.0000,24.0677,2906470,0.9742
1096,1280,1280,0,7801.9214,54.1653,3.0000,254.0000,28.0488,2936930,0.9767
1097,1280,1280,0,3024.8579,25.4539,5.0000,253.0000,24.5794,2497286,0.9612
1098,1280,1280,0,2793.4182,26.3696,8.0000,220.0000,18.4500,2576308,0.9298
1099,1280,1280,0,3235.9895,32.9934,0.0000,255.0000,17.3783,2728240,1.0000
1100,1280,1280,0,4411.0815,30.8575,2.0000,254.0000,23.6221,2672348,0.9844
1101,1280,1280,0,1155.1776,6.8420,0.0000,253.0000,18.8241,557418,1.0000
1102,1280,1280,0,5422.7017,39.2551,1.0000,206.0000,22.7170,2803164,0.9903
1103,1280,1280,0,5532.7954,36.9344,4.0000,171.0000,22.5602,2749552,0.9543
1104,1280,1280,0,4956.2891,39.5809,8.0000,254.0000,23.5577,2768620,0.9389
1105,1280,1280,0,7484.2036,52.9800,0.0000,254.0000,28.4707,2871156,1.0000
1106,1280,1280,0,9195.0430,64.0791,5.0000,253.0000,30.0268,3013086,0.9612
1107,1280,1280,0,3378.0847,24.2192,2.0000,241.0000,24.4942,2554136,0.9835
1108,1280,1280,0,2697.9026,23.3084,2.0000,250.0000,19.9512,2408762,0.9841
1109,1280,1280,0,2798.5125,29.9462,1.0000,255.0000,20.2241,2588732,0.9922
1110,1280,1280,0,4398.0825,33.6186,5.0000,254.0000,24.0494,2699764,0.9614
1111,1280,1280,0,710.5200,5.8785,0.0000,254.0000,16.1146,548142,1.0000
1112,1280,1280,0,7693.1016,47.5035,2.0000,214.0000,27.2483,2827164,0.9815
1113,1280,1280,0,5615.8843,37.9142,3.0000,229.0000,22.2016,2791836,0.9741
1114,1280,1280,0,5365.9790,39.4502,4.0000,253.0000,23.4040,2808482,0.9689
1115,1280,1280,0,6282.5605,49.0455,4.0000,253.0000,28.4918,2818696,0.9689
1116,1280,1280,0,6971.9419,58.1389,2.0000,254.0000,28.4818,2920126,0.9844
1117,1280,1280,0,4506.6274,32.6315,1.0000,241.0000,23.9221,2742290,0.9917
1118,1280,1280,0,3795.8613,29.2350,4.0000,254.0000,25.5228,2587010,0.9690
1119,1280,1280,0,405.9695,4.1561,0.0000,254.0000,11.3287,498548,1.0000
1120,1280,1280,0,910.3438,6.1449,0.0000,240.0000,17.2371,531362,1.0000
1121,1280,1280,0,158.5847,0.9787,0.0000,252.0000,7.3919,144070,1.0000
1122,1280,1280,0,1432.2244,11.6899,0.0000,223.0000,28.0328,556200,1.0000
1123,1280,1280,0,1349.8275,10.7340,0.0000,236.0000,25.6955,574236,1.0000
1124,1280,1280,0,1112.5745,11.1738,0.0000,244.0000,26.3114,559878,1.0000
1125,1280,1280,0,977.8673,10.9215,0.0000,221.0000,26.1654,550590,1.0000
1126,1280,1280,0,1550.4917,13.4914,0.0000,242.0000,31.6368,570504,1.0000
1127,1280,1280,0,1221.6273,8.4248,0.0000,192.0000,21.5453,535200,1.0000
1128,1280,1280,0,763.5721,6.7905,0.0000,211.0000,17.9676,534624,1.0000
1129,1280,1280,0,57.0317,20.4623,3.0000,57.0000,3.7931,1621598,0.9000
1130,1280,1280,0,2579.3208,113.4741,28.0000,210.0000,23.0987,1780108,0.7647
1131,1280,1280,0,896.7740,64.6690,12.0000,128.0000,13.4793,1710926,0.8286
1132,1280,1280,0,1291.2758,33.1150,2.0000,172.0000,28.8540,2124350,0.9770
1133,1280,1280,0,1797.9596,80.1695,0.0000,210.0000,48.0245,1960154,1.0000
1134,1280,1280,0,60.6129,19.9564,1.0000,39.0000,4.0091,1596952,0.9500
1135,1280,1280,0,1877.5980,117.3854,38.0000,217.0000,19.4809,1752404,0.7020
1136,1280,1280,0,1156.8951,97.9087,30.0000,207.0000,16.5750,1685648,0.7468
1137,1280,1280,0,2102.8538,53.8997,3.0000,222.0000,29.7536,2425460,0.9733
1138,1280,1280,0,1588.0598,77.5227,0.0000,224.0000,45.9301,1966780,1.0000
1139,1280,1280,0,44.8180,16.7556,0.0000,58.0000,2.7555,1579220,1.0000
1140,1280,1280,0,547.5640,84.4103,15.0000,155.0000,15.4458,1721972,0.8235
1141,1280,1280,0,328.6746,25.8546,3.0000,226.0000,26.2406,1756940,0.9738
1142,1280,1280,0,1874.6797,56.6449,2.0000,236.0000,19.3784,2492426,0.9832
1143,1280,1280,0,2697.3611,109.1223,0.0000,251.0000,64.7679,1918292,1.0000
1144,1280,1280,0,167.5921,31.6662,5.0000,182.0000,5.7034,1584984,0.9465
1145,1280,1280,0,175.8704,32.4476,3.0000,188.0000,23.3605,1803138,0.9686
1146,1280,1280,0,537.6260,36.0402,2.0000,140.0000,25.7273,2055828,0.9718
1147,1280,1280,0,5231.7671,102.8686,2.0000,222.0000,29.4602,2502042,0.9821
1148,1280,1280,0,3100.7402,113.5765,0.0000,248.0000,66.6687,1946172,1.0000
1149,1280,1280,0,59.0206,11.3194,2.0000,201.0000,7.5425,1615322,0.9803
1150,1280,1280,0,2844.6353,54.8708,2.0000,192.0000,26.8181,2362770,0.9794
1151,1280,1280,0,526.1060,38.0379,3.0000,253.0000,13.1069,2345576,0.9766
1152,1280,1280,0,3185.8958,70.5297,3.0000,177.0000,21.3459,2549338,0.9667
1153,1280,1280,0,3069.0662,108.0594,0.0000,239.0000,64.3212,1966222,1.0000
1154,1280,1280,0,227.3520,13.6550,3.0000,120.0000,13.5676,1730364,0.9512
1155,1280,1280,0,912.8797,33.4311,4.0000,164.0000,21.3604,2295450,0.9524
1156,1280,1280,0,1754.3423,62.4051,5.0000,209.0000,17.9999,2468964,0.9533
1157,1280,1280,0,3852.5596,75.7781,4.0000,185.0000,22.5250,2576082,0.9577
1158,1280,1280,0,1568.3785,79.0158,0.0000,182.0000,47.0137,1959010,1.0000
1159,1280,1280,0,510.4374,41.6689,0.0000,239.0000,28.9865,1542222,1.0000
1160,1280,1280,0,1693.3163,52.8796,0.0000,247.0000,35.7424,1892374,1.0000
1161,1280,1280,0,1713.8994,62.6840,0.0000,212.0000,37.2387,1999392,1.0000
1162,1280,1280,0,2576.8020,80.4307,0.0000,206.0000,46.7061,2034058,1.0000
1163,1280,1280,0,2037.5735,69.0812,0.0000,246.0000,60.0573,1538054,1.0000
1164,1280,1280,0,2218.3499,36.3621,1.0000,214.0000,13.8840,2568790,0.9907
1165,1280,1280,0,1808.3402,40.1669,1.0000,254.0000,15.0850,2530300,0.9922
1166,1280,1280,0,3126.1626,40.2875,2.0000,254.0000,16.0883,2634096,0.9844
1167,1280,1280,0,2414.3381,43.9213,1.0000,254.0000,19.4469,2591738,0.9922
1168,1280,1280,0,421.1082,17.9245,0.0000,148.0000,27.9503,3276922,1.0000
1169,1280,1280,0,2075.5281,32.4085,0.0000,133.0000,16.8038,2333236,1.0000
1170,1280,1280,0,1894.0524,36.2334,0.0000,254.0000,18.5297,2323618,1.0000
1171,1280,1280,0,1837.1984,35.4963,0.0000,179.0000,18.3218,2326858,1.0000
1172,1280,1280,0,1877.8671,36.0960,0.0000,189.0000,18.6976,2333270,1.0000
1173,1280,1280,0,620.5295,12.2976,0.0000,133.0000,20.5525,850366,1.0000
1174,1280,1280,0,2697.9495,65.4518,3.0000,252.0000,20.3175,2654978,0.9765
1175,1280,1280,0,1528.0049,86.0523,23.0000,253.0000,16.8909,2581836,0.8333
1176,1280,1280,0,934.6198,69.4914,8.0000,242.0000,14.9144,2539682,0.9360
1177,1280,1280,0,1562.7671,114.8310,0.0000,228.0000,42.6706,2281102,1.0000
1178,1280,1280,0,3477.1299,59.3657,7.0000,209.0000,20.2966,2718008,0.9352
1179,1280,1280,0,2516.0476,62.0734,16.0000,253.0000,17.2813,2704656,0.8810
1180,1280,1280,0,2080.5547,46.8864,4.0000,204.0000,14.8840,2663748,0.9615
1181,1280,1280,0,4912.4897,78.3959,20.0000,244.0000,31.9409,2799520,0.8485
1182,1280,1280,0,1721.1571,72.3357,10.0000,253.0000,18.4899,2683316,0.9240
1183,1280,1280,0,3224.4028,61.5823,4.0000,198.0000,22.8361,2677818,0.9604
1184,1280,1280,0,2560.0830,70.3874,7.0000,213.0000,19.1239,2635380,0.9364
1185,1280,1280,0,3454.6841,66.5257,14.0000,255.0000,20.7918,2727302,0.8959
1186,1280,1280,0,2085.2026,68.8632,0.0000,228.0000,19.1131,2608754,1.0000
1187,1280,1280,0,1241.6156,61.9112,0.0000,197.0000,15.2750,2559584,1.0000
1188,1280,1280,0,1471.2178,73.1032,0.0000,235.0000,28.3189,2344944,1.0000
1189,1280,1280,0,7036.9468,74.7975,11.0000,253.0000,29.1713,2836924,0.9167
1190,1280,1280,0,4972.9048,67.2337,16.0000,253.0000,23.1182,2785536,0.8810
1191,1280,1280,0,2687.9307,65.4283,18.0000,227.0000,19.0598,2700036,0.8531
1192,1280,1280,0,6415.6216,64.1953,9.0000,241.0000,28.2575,2804830,0.9280
1193,1280,1280,0,5373.1548,64.4393,15.0000,252.0000,26.6616,2813680,0.8876
1194,1280,1280,0,3692.1370,68.0621,11.0000,255.0000,29.0276,2735254,0.9173
1195,1280,1280,0,1681.8892,67.5155,5.0000,225.0000,17.9980,2585694,0.9565
1196,1280,1280,0,4998.2666,63.4410,11.0000,255.0000,28.2328,2772810,0.9173
1197,1280,1280,0,5028.5415,63.2634,3.0000,236.0000,26.5911,2746986,0.9749
1198,1280,1280,0,3126.3596,76.4201,19.0000,225.0000,21.3349,2681516,0.8443
1199,1280,1280,0,1980.5662,74.0291,0.0000,232.0000,29.7144,2376938,1.0000
1200,1280,1280,0,4307.3066,65.3353,14.0000,230.0000,24.7573,2756324,0.8852
1201,1280,1280,0,4605.8760,65.1916,13.0000,229.0000,23.7112,2758768,0.8926
1202,1280,1280,0,3349.6602,68.5182,18.0000,234.0000,21.0934,2724156,0.8571
1203,1280,1280,0,3752.4294,67.0841,17.0000,250.0000,24.1780,2731838,0.8727
1204,1280,1280,0,3523.8010,68.2200,18.0000,254.0000,24.3484,2755672,0.8676
1205,1280,1280,0,1663.5287,75.0348,17.0000,254.0000,17.7017,2614666,0.8745
1206,1280,1280,0,2408.4116,72.7552,19.0000,254.0000,18.5474,2651304,0.8608
1207,1280,1280,0,6226.3735,68.3394,15.0000,254.0000,28.7010,2830528,0.8885
1208,1280,1280,0,2415.4041,68.2390,11.0000,249.0000,20.3947,2657138,0.9154
1209,1280,1280,0,4788.4087,72.2491,2.0000,248.0000,24.2909,2766654,0.9840
1210,1280,1280,0,2649.7803,60.5795,0.0000,227.0000,28.3169,2458960,1.0000
1211,1280,1280,0,3570.7393,75.7674,19.0000,245.0000,22.5643,2753366,0.8561
1212,1280,1280,0,2751.7749,74.4288,9.0000,210.0000,20.0712,2691890,0.9178
1213,1280,1280,0,3007.8215,71.1449,20.0000,236.0000,20.4873,2720544,0.8438
1214,1280,1280,0,2746.5854,68.6215,19.0000,227.0000,20.1917,2706250,0.8455
1215,1280,1280,0,3394.1057,66.0044,15.0000,215.0000,23.7850,2750710,0.8696
1216,1280,1280,0,2164.7976,70.1177,0.0000,250.0000,17.5722,2679664,1.0000
1217,1280,1280,0,2618.4963,68.4763,0.0000,254.0000,19.2610,2665278,1.0000
1218,1280,1280,0,4729.2456,79.7266,0.0000,253.0000,25.9408,2780736,1.0000
1219,1280,1280,0,4939.7188,79.7990,11.0000,255.0000,27.8223,2784144,0.9173
1220,1280,1280,0,4912.6904,73.2551,4.0000,254.0000,27.2108,2764558,0.9690
1221,1280,1280,0,4532.3584,64.1545,0.0000,253.0000,31.2958,2544714,1.0000
1222,1280,1280,0,5442.5688,83.7808,19.0000,253.0000,33.7140,2815460,0.8603
1223,1280,1280,0,9595.0762,86.0401,0.0000,252.0000,36.1713,2887556,1.0000
1224,1280,1280,0,6010.4648,76.8804,16.0000,254.0000,28.1030,2800240,0.8815
1225,1280,1280,0,3875.0852,76.1784,16.0000,255.0000,23.8516,2788674,0.8819
1226,1280,1280,0,3972.6631,67.3695,13.0000,253.0000,23.5149,2754080,0.9023
1227,1280,1280,0,4771.1494,76.0451,11.0000,237.0000,27.1825,2779596,0.9113
1228,1280,1280,0,4535.2964,79.4018,17.0000,255.0000,26.7617,2763258,0.8750
1229,1280,1280,0,2677.9041,58.6464,0.0000,225.0000,40.9856,1924262,1.0000
1230,1280,1280,0,4142.1978,55.1617,0.0000,253.0000,44.0789,2006562,1.0000
1231,1280,1280,0,3493.4158,52.0437,0.0000,233.0000,39.7167,2008408,1.0000
1232,1280,1280,0,3359.2449,45.2211,0.0000,249.0000,39.4757,1821966,1.0000
1233,1280,1280,0,4589.8853,59.5395,0.0000,254.0000,45.6700,2017264,1.0000
1234,1280,1280,0,10055.0488,55.9903,0.0000,253.0000,49.1897,2149010,1.0000
1235,1280,1280,0,9090.8584,51.1228,0.0000,255.0000,44.3526,2129480,1.0000
1236,1280,1280,0,8396.4424,53.4790,0.0000,253.0000,45.0035,2105764,1.0000
1237,1280,1280,0,6145.9609,55.1686,0.0000,252.0000,45.3502,2050590,1.0000
1238,1280,1280,0,6400.8213,49.8175,0.0000,255.0000,42.0937,2071782,1.0000
1239,1280,1280,0,3408.6077,53.8499,0.0000,254.0000,41.5871,1989902,1.0000
1240,1280,1280,0,1238.4949,39.2286,4.0000,234.0000,13.2001,2361698,0.9664
1241,1280,1280,0,1984.7122,50.2301,18.0000,253.0000,15.1044,2586074,0.8672
1242,1280,1280,0,1787.2185,39.8226,1.0000,248.0000,18.5739,2538840,0.9920
1243,1280,1280,0,2197.4260,46.2053,5.0000,248.0000,20.7682,2544662,0.9605
1244,1280,1280,0,564.1061,7.1443,0.0000,233.0000,21.2064,408958,1.0000
1245,1280,1280,0,850.8703,22.7639,0.0000,254.0000,25.9365,1207424,1.0000
1246,1280,1280,0,344.8184,28.8018,0.0000,180.0000,31.4377,1130384,1.0000
1247,1280,1280,0,2214.0645,25.7564,0.0000,254.0000,30.9732,1319090,1.0000
1248,1280,1280,0,497.8515,22.3267,0.0000,186.0000,24.9709,1178726,1.0000
1249,1280,1280,0,267.9827,9.1671,0.0000,230.0000,38.6827,205124,1.0000
1250,1280,1280,0,408.9364,52.3901,12.0000,234.0000,8.6154,2241854,0.9024
1251,1280,1280,0,2526.5156,37.9644,4.0000,189.0000,17.8339,2598902,0.9585
1252,1280,1280,0,982.7088,40.6118,3.0000,244.0000,11.0425,2386532,0.9757
1253,1280,1280,0,693.2946,35.0218,2.0000,194.0000,11.8248,2443200,0.9796
1254,1280,1280,0,415.1169,7.0203,0.0000,232.0000,20.8507,399106,1.0000
1255,1280,1280,0,390.5381,38.2070,11.0000,247.0000,8.0582,2240356,0.9147
1256,1280,1280,0,1168.5741,47.2994,18.0000,207.0000,12.4997,2456348,0.8400
1257,1280,1280,0,1402.9713,51.2361,0.0000,255.0000,12.9522,2490636,1.0000
1258,1280,1280,0,946.5805,41.5857,8.0000,200.0000,11.3352,2423350,0.9231
1259,1280,1280,0,202.2022,8.0511,0.0000,203.0000,22.8660,384384,1.0000
1260,1280,1280,0,1003.1299,49.9398,7.0000,254.0000,10.9846,2383976,0.9464
1261,1280,1280,0,2499.5876,52.3446,0.0000,254.0000,16.5835,2620250,1.0000
1262,1280,1280,0,1410.7092,50.0997,14.0000,255.0000,15.8347,2462458,0.8959
1263,1280,1280,0,1264.7152,41.4146,5.0000,240.0000,13.7274,2404618,0.9592
1264,1280,1280,0,289.4603,14.6061,0.0000,201.0000,40.5365,375082,1.0000
1265,1280,1280,0,907.7838,38.1370,2.0000,202.0000,11.8101,2226932,0.9804
1266,1280,1280,0,1401.7728,36.0276,3.0000,207.0000,14.1703,2460274,0.9714
1267,1280,1280,0,482.9414,33.5429,2.0000,177.0000,8.6321,2353312,0.9777
1268,1280,1280,0,1572.4667,45.7126,1.0000,224.0000,13.0217,2401626,0.9911
1269,1280,1280,0,331.4408,7.5374,0.0000,230.0000,21.4703,377790,1.0000
1270,1280,1280,0,366.4124,50.8754,8.0000,177.0000,9.2836,2190112,0.9135
1271,1280,1280,0,684.9788,28.9188,2.0000,255.0000,11.1883,2339058,0.9844
1272,1280,1280,0,2055.4272,44.4591,4.0000,200.0000,18.7018,2536346,0.9608
1273,1280,1280,0,278.4036,45.4490,11.0000,181.0000,6.9056,2233698,0.8854
1274,1280,1280,0,219.4680,7.6514,0.0000,213.0000,21.5588,382574,1.0000
1275,1280,1280,0,1055.8291,49.7497,22.0000,254.0000,13.8556,2325242,0.8406
1276,1280,1280,0,499.9152,42.8341,5.0000,207.0000,10.6567,2210798,0.9528
1277,1280,1280,0,2034.4442,43.6101,2.0000,222.0000,19.2915,2514976,0.9821
1278,1280,1280,0,926.1948,49.1039,5.0000,255.0000,9.9318,2393292,0.9615
1279,1280,1280,0,126.4551,8.8585,0.0000,250.0000,24.7105,372362,1.0000
1280,1280,1280,0,931.3088,48.0458,22.0000,255.0000,10.9856,2366602,0.8412
1281,1280,1280,0,653.1437,36.8535,3.0000,223.0000,9.8037,2296140,0.9735
1282,1280,1280,0,2961.8369,52.7126,0.0000,254.0000,17.5062,2630244,1.0000
1283,1280,1280,0,1163.9537,48.4508,21.0000,254.0000,11.2265,2415070,0.8473
1284,1280,1280,0,314.6821,16.0299,0.0000,204.0000,44.7169,375018,1.0000
1285,1280,1280,0,3919.2742,79.0352,8.0000,231.0000,23.8624,2440212,0.9331
1286,1280,1280,0,4345.8311,68.7462,6.0000,243.0000,23.1742,2436942,0.9518
1287,1280,1280,0,965.1642,40.9762,5.0000,136.0000,16.3583,2387696,0.9291
1288,1280,1280,0,2136.9807,58.6107,11.0000,252.0000,24.6883,2254182,0.9163
1289,1280,1280,0,484.0692,97.3046,0.0000,252.0000,109.5349,977682,1.0000
1290,1280,1280,0,298.3985,18.9223,0.0000,236.0000,53.5586,301742,1.0000
1291,1280,1280,0,528.3055,26.6155,0.0000,252.0000,75.0995,275780,1.0000
1292,1280,1280,0,515.4332,26.3416,0.0000,249.0000,74.3266,278776,1.0000
1293,1280,1280,0,267.5522,18.9475,0.0000,181.0000,53.4661,276630,1.0000
1294,1280,1280,0,279.3644,11.4950,0.0000,248.0000,50.4741,167630,1.0000
1295,1280,1280,0,4318.2910,75.0451,10.0000,201.0000,24.3565,2455832,0.9052
1296,1280,1280,0,3193.5034,68.7594,7.0000,253.0000,20.2258,2388260,0.9462
1297,1280,1280,0,2718.9395,56.7971,7.0000,230.0000,20.5949,2382232,0.9409
1298,1280,1280,0,1252.0582,39.3188,2.0000,161.0000,15.1812,2311760,0.9755
1299,1280,1280,0,294.3848,77.9560,0.0000,255.0000,87.7048,981756,1.0000
1300,1280,1280,0,4714.5562,79.1527,9.0000,200.0000,23.0452,2458612,0.9139
1301,1280,1280,0,3571.0208,73.6166,4.0000,203.0000,21.9386,2397332,0.9614
1302,1280,1280,0,2532.9866,78.6673,14.0000,249.0000,17.9638,2284040,0.8935
1303,1280,1280,0,1680.2831,45.3780,4.0000,200.0000,24.9198,2171278,0.9608
1304,1280,1280,0,299.8098,75.1332,0.0000,228.0000,84.4817,978862,1.0000
1305,1280,1280,0,2453.2698,60.5536,5.0000,255.0000,18.6534,2436924,0.9615
1306,1280,1280,0,2621.2598,73.3456,15.0000,220.0000,20.9934,2377416,0.8723
1307,1280,1280,0,2266.9646,60.1767,9.0000,218.0000,19.6540,2117498,0.9207
1308,1280,1280,0,2134.3796,49.0762,1.0000,233.0000,23.6836,2174640,0.9915
1309,1280,1280,0,302.3080,73.0192,0.0000,229.0000,82.1366,985124,1.0000
1310,1280,1280,0,3887.0608,79.0043,7.0000,192.0000,21.9906,2436980,0.9296
1311,1280,1280,0,2021.8439,56.1809,4.0000,164.0000,24.3542,2258486,0.9524
1312,1280,1280,0,1381.1223,101.7913,20.0000,210.0000,19.3577,1980096,0.8261
1313,1280,1280,0,559.2611,45.4170,4.0000,185.0000,26.7521,2004246,0.9577
1314,1280,1280,0,477.8955,93.4836,0.0000,251.0000,105.3143,988254,1.0000
1315,1280,1280,0,2887.5195,60.2047,5.0000,200.0000,19.5992,2430540,0.9512
1316,1280,1280,0,1133.5924,52.1775,6.0000,239.0000,21.8297,2103344,0.9510
1317,1280,1280,0,2331.0107,98.0925,10.0000,234.0000,26.9708,1957940,0.9180
1318,1280,1280,0,2667.1523,90.1998,17.0000,235.0000,23.7979,1981188,0.8651
1319,1280,1280,0,266.0321,70.3649,0.0000,190.0000,79.0832,989324,1.0000
1320,1280,1280,0,2239.6782,51.9044,4.0000,211.0000,21.2289,2353208,0.9628
1321,1280,1280,0,2125.8127,100.4227,14.0000,241.0000,38.1234,1960978,0.8902
1322,1280,1280,0,4947.4673,124.9265,28.0000,217.0000,19.4099,1999866,0.7714
1323,1280,1280,0,918.1808,49.9576,4.0000,255.0000,12.0987,1984206,0.9691
1324,1280,1280,0,302.4940,75.0993,0.0000,188.0000,84.4015,985426,1.0000
1325,1280,1280,0,2243.3469,63.5864,0.0000,231.0000,28.5713,2199156,1.0000
1326,1280,1280,0,215.7204,23.6418,5.0000,185.0000,4.4430,1951868,0.9474
1327,1280,1280,0,5034.9717,120.1347,25.0000,233.0000,19.5454,1979758,0.8062
1328,1280,1280,0,450.3258,37.1384,6.0000,115.0000,7.5091,1945964,0.9008
1329,1280,1280,0,280.1240,70.9065,0.0000,237.0000,79.7435,981478,1.0000
1330,1280,1280,0,1614.6508,36.0302,4.0000,253.0000,13.8371,2574926,0.9689
1331,1280,1280,0,1501.8748,29.0852,3.0000,203.0000,15.9361,2497988,0.9709
1332,1280,1280,0,666.0923,25.2692,6.0000,184.0000,13.5329,2232770,0.9368
1333,1280,1280,0,88.9853,17.0970,7.0000,116.0000,5.4735,1987794,0.8862
1334,1280,1280,0,573.4783,122.7697,0.0000,220.0000,84.6325,1434036,1.0000
1335,1280,1280,0,2876.4690,45.7903,3.0000,240.0000,18.5682,2606488,0.9753
1336,1280,1280,0,1668.3828,43.9700,2.0000,222.0000,16.9463,2549116,0.9821
1337,1280,1280,0,1219.2107,31.7788,5.0000,234.0000,19.9980,2278660,0.9582
1338,1280,1280,0,200.1065,13.9665,1.0000,220.0000,11.5948,2031494,0.9910
1339,1280,1280,0,563.5656,121.4769,0.0000,249.0000,83.7911,1434754,1.0000
1340,1280,1280,0,3445.0366,41.5379,2.0000,165.0000,19.7624,2632338,0.9760
1341,1280,1280,0,1915.3510,55.9532,7.0000,231.0000,15.6500,2579638,0.9412
1342,1280,1280,0,1662.1370,42.4033,4.0000,163.0000,15.8220,2294062,0.9521
1343,1280,1280,0,447.1733,22.8747,1.0000,226.0000,18.4418,2182186,0.9912
1344,1280,1280,0,62.7536,40.4847,0.0000,73.0000,27.9356,1431440,1.0000
1345,1280,1280,0,5933.3096,57.3908,5.0000,200.0000,25.1716,2658714,0.9512
1346,1280,1280,0,2693.4531,51.7145,3.0000,151.0000,20.0045,2623494,0.9610
1347,1280,1280,0,476.2249,34.4230,4.0000,226.0000,14.6648,2002018,0.9652
1348,1280,1280,0,374.1926,37.4369,3.0000,201.0000,17.5334,2106652,0.9706
1349,1280,1280,0,567.0659,124.7369,0.0000,221.0000,86.0282,1429630,1.0000
1350,1280,1280,0,7527.6650,70.1277,5.0000,208.0000,31.7900,2622656,0.9531
