__id,component_id,sum,count,mean_distance,min_distance,max_distance
1692,1554,0.0000,0.0000,0.0000,0.0000,0.0000
1693,1555,0.0000,0.0000,0.0000,0.0000,0.0000
1694,1556,0.0000,0.0000,0.0000,0.0000,0.0000
1695,1551,13.9023,14.0000,0.9930,0.9766,0.9963
1696,1557,0.0000,0.0000,0.0000,0.0000,0.0000
1697,1558,0.0000,0.0000,0.0000,0.0000,0.0000
1698,1559,0.0000,0.0000,0.0000,0.0000,0.0000
1699,1560,0.0000,0.0000,0.0000,0.0000,0.0000
1700,1561,10.7838,11.0000,0.9803,0.9669,0.9871
1701,1551,13.9023,14.0000,0.9930,0.9766,0.9963
1702,1562,0.0000,0.0000,0.0000,0.0000,0.0000
1703,1563,0.0000,0.0000,0.0000,0.0000,0.0000
1704,1564,0.0000,0.0000,0.0000,0.0000,0.0000
1705,1565,0.0000,0.0000,0.0000,0.0000,0.0000
1706,1566,1.9823,2.0000,0.9912,0.9912,0.9912
1707,1551,13.9023,14.0000,0.9930,0.9766,0.9963
1708,1567,0.0000,0.0000,0.0000,0.0000,0.0000
1709,1568,0.0000,0.0000,0.0000,0.0000,0.0000
1710,1569,0.0000,0.0000,0.0000,0.0000,0.0000
1711,1561,10.7838,11.0000,0.9803,0.9669,0.9871
1712,1570,7.9134,8.0000,0.9892,0.9841,0.9910
1713,1551,13.9023,14.0000,0.9930,0.9766,0.9963
1714,1571,0.0000,0.0000,0.0000,0.0000,0.0000
1715,1572,0.0000,0.0000,0.0000,0.0000,0.0000
1716,1561,10.7838,11.0000,0.9803,0.9669,0.9871
1717,1570,7.9134,8.0000,0.9892,0.9841,0.9910
1718,1570,7.9134,8.0000,0.9892,0.9841,0.9910
1719,1551,13.9023,14.0000,0.9930,0.9766,0.9963
1720,1573,0.0000,0.0000,0.0000,0.0000,0.0000
1721,1574,15.7466,16.0000,0.9842,0.9763,0.9914
1722,1574,15.7466,16.0000,0.9842,0.9763,0.9914
1723,1566,1.9823,2.0000,0.9912,0.9912,0.9912
1724,1570,7.9134,8.0000,0.9892,0.9841,0.9910
1725,1551,13.9023,14.0000,0.9930,0.9766,0.9963
1726,1575,0.0000,0.0000,0.0000,0.0000,0.0000
1727,1576,0.0000,0.0000,0.0000,0.0000,0.0000
1728,1577,5.9082,6.0000,0.9847,0.9783,0.9898
1729,1577,5.9082,6.0000,0.9847,0.9783,0.9898
1730,1577,5.9082,6.0000,0.9847,0.9783,0.9898
1731,1578,0.0000,0.0000,0.0000,0.0000,0.0000
1732,1579,6.8705,7.0000,0.9815,0.9710,0.9905
1733,1580,0.0000,0.0000,0.0000,0.0000,0.0000
1734,1581,0.0000,0.0000,0.0000,0.0000,0.0000
1735,1582,0.0000,0.0000,0.0000,0.0000,0.0000
1736,1583,11.9855,12.0000,0.9988,0.9973,0.9995
1737,1584,0.0000,0.0000,0.0000,0.0000,0.0000
1738,1585,0.0000,0.0000,0.0000,0.0000,0.0000
1739,1586,0.0000,0.0000,0.0000,0.0000,0.0000
1740,1587,0.0000,0.0000,0.0000,0.0000,0.0000
1741,1583,11.9855,12.0000,0.9988,0.9973,0.9995
1742,1588,0.0000,0.0000,0.0000,0.0000,0.0000
1743,1589,0.0000,0.0000,0.0000,0.0000,0.0000
1744,1590,0.0000,0.0000,0.0000,0.0000,0.0000
1745,1591,0.0000,0.0000,0.0000,0.0000,0.0000
1746,1583,11.9855,12.0000,0.9988,0.9973,0.9995
1747,1592,0.0000,0.0000,0.0000,0.0000,0.0000
1748,1593,0.0000,0.0000,0.0000,0.0000,0.0000
1749,1594,0.0000,0.0000,0.0000,0.0000,0.0000
1750,1595,0.0000,0.0000,0.0000,0.0000,0.0000
1751,1583,11.9855,12.0000,0.9988,0.9973,0.9995
1752,1596,0.0000,0.0000,0.0000,0.0000,0.0000
1753,1597,0.0000,0.0000,0.0000,0.0000,0.0000
1754,1598,0.0000,0.0000,0.0000,0.0000,0.0000
1755,1599,0.0000,0.0000,0.0000,0.0000,0.0000
1756,1583,11.9855,12.0000,0.9988,0.9973,0.9995
1757,1600,0.0000,0.0000,0.0000,0.0000,0.0000
1758,1601,0.0000,0.0000,0.0000,0.0000,0.0000
1759,1602,0.0000,0.0000,0.0000,0.0000,0.0000
1760,1603,0.0000,0.0000,0.0000,0.0000,0.0000
1761,1583,11.9855,12.0000,0.9988,0.9973,0.9995
1762,1604,0.0000,0.0000,0.0000,0.0000,0.0000
1763,1605,3.8476,4.0000,0.9619,0.9607,0.9631
1764,1605,3.8476,4.0000,0.9619,0.9607,0.9631
1765,1605,3.8476,4.0000,0.9619,0.9607,0.9631
1766,1606,0.0000,0.0000,0.0000,0.0000,0.0000
1767,1607,0.0000,0.0000,0.0000,0.0000,0.0000
1768,1608,0.0000,0.0000,0.0000,0.0000,0.0000
1769,1609,0.0000,0.0000,0.0000,0.0000,0.0000
1770,1610,0.0000,0.0000,0.0000,0.0000,0.0000
1771,1611,0.0000,0.0000,0.0000,0.0000,0.0000
1772,1612,0.0000,0.0000,0.0000,0.0000,0.0000
1773,1613,0.0000,0.0000,0.0000,0.0000,0.0000
1774,1614,0.0000,0.0000,0.0000,0.0000,0.0000
1775,1615,0.0000,0.0000,0.0000,0.0000,0.0000
1776,1616,0.0000,0.0000,0.0000,0.0000,0.0000
1777,1617,0.0000,0.0000,0.0000,0.0000,0.0000
1778,1618,0.0000,0.0000,0.0000,0.0000,0.0000
1779,1619,0.0000,0.0000,0.0000,0.0000,0.0000
1780,1620,0.0000,0.0000,0.0000,0.0000,0.0000
1781,1621,0.0000,0.0000,0.0000,0.0000,0.0000
1782,1622,0.0000,0.0000,0.0000,0.0000,0.0000
1783,1623,0.0000,0.0000,0.0000,0.0000,0.0000
1784,1624,0.0000,0.0000,0.0000,0.0000,0.0000
1785,1625,0.0000,0.0000,0.0000,0.0000,0.0000
1786,1626,0.0000,0.0000,0.0000,0.0000,0.0000
1787,1627,0.0000,0.0000,0.0000,0.0000,0.0000
1788,1628,0.0000,0.0000,0.0000,0.0000,0.0000
1789,1629,0.0000,0.0000,0.0000,0.0000,0.0000
1790,1630,0.0000,0.0000,0.0000,0.0000,0.0000
1791,1631,0.0000,0.0000,0.0000,0.0000,0.0000
1792,1632,0.0000,0.0000,0.0000,0.0000,0.0000
1793,1633,0.0000,0.0000,0.0000,0.0000,0.0000
1794,1634,0.0000,0.0000,0.0000,0.0000,0.0000
1795,1635,0.0000,0.0000,0.0000,0.0000,0.0000
1796,1636,0.0000,0.0000,0.0000,0.0000,0.0000
1797,1637,0.0000,0.0000,0.0000,0.0000,0.0000
1798,1638,0.0000,0.0000,0.0000,0.0000,0.0000
1799,1639,0.0000,0.0000,0.0000,0.0000,0.0000
1800,1640,0.0000,0.0000,0.0000,0.0000,0.0000
1801,1641,0.0000,0.0000,0.0000,0.0000,0.0000
1802,1642,0.0000,0.0000,0.0000,0.0000,0.0000
1803,1643,16.5311,17.0000,0.9724,0.9630,0.9776
1804,1644,0.0000,0.0000,0.0000,0.0000,0.0000
1805,1645,0.0000,0.0000,0.0000,0.0000,0.0000
1806,1646,0.0000,0.0000,0.0000,0.0000,0.0000
1807,1647,0.0000,0.0000,0.0000,0.0000,0.0000
1808,1648,0.0000,0.0000,0.0000,0.0000,0.0000
1809,1649,0.0000,0.0000,0.0000,0.0000,0.0000
1810,1650,0.0000,0.0000,0.0000,0.0000,0.0000
1811,1651,0.0000,0.0000,0.0000,0.0000,0.0000
1812,1652,0.0000,0.0000,0.0000,0.0000,0.0000
1813,1653,0.0000,0.0000,0.0000,0.0000,0.0000
1814,1654,0.0000,0.0000,0.0000,0.0000,0.0000
1815,1655,0.0000,0.0000,0.0000,0.0000,0.0000
1816,1656,0.0000,0.0000,0.0000,0.0000,0.0000
1817,1657,0.0000,0.0000,0.0000,0.0000,0.0000
1818,1658,0.0000,0.0000,0.0000,0.0000,0.0000
1819,1659,0.0000,0.0000,0.0000,0.0000,0.0000
1820,1660,0.0000,0.0000,0.0000,0.0000,0.0000
1821,1661,0.0000,0.0000,0.0000,0.0000,0.0000
1822,1662,0.0000,0.0000,0.0000,0.0000,0.0000
1823,1663,0.0000,0.0000,0.0000,0.0000,0.0000
1824,1664,0.0000,0.0000,0.0000,0.0000,0.0000
1825,1665,0.0000,0.0000,0.0000,0.0000,0.0000
1826,1666,0.0000,0.0000,0.0000,0.0000,0.0000
1827,1667,0.0000,0.0000,0.0000,0.0000,0.0000
1828,1668,1.9247,2.0000,0.9624,0.9624,0.9624
1829,1669,0.0000,0.0000,0.0000,0.0000,0.0000
1830,1670,3.8460,4.0000,0.9615,0.9612,0.9618
1831,1671,0.0000,0.0000,0.0000,0.0000,0.0000
1832,1672,0.0000,0.0000,0.0000,0.0000,0.0000
1833,1673,0.0000,0.0000,0.0000,0.0000,0.0000
1834,1670,3.8460,4.0000,0.9615,0.9612,0.9618
1835,1674,0.0000,0.0000,0.0000,0.0000,0.0000
1836,1675,0.0000,0.0000,0.0000,0.0000,0.0000
1837,1676,0.0000,0.0000,0.0000,0.0000,0.0000
1838,1670,3.8460,4.0000,0.9615,0.9612,0.9618
1839,1677,0.0000,0.0000,0.0000,0.0000,0.0000
1840,1678,0.0000,0.0000,0.0000,0.0000,0.0000
1841,1679,0.0000,0.0000,0.0000,0.0000,0.0000
1842,1680,0.0000,0.0000,0.0000,0.0000,0.0000
1843,1681,0.0000,0.0000,0.0000,0.0000,0.0000
1844,1682,0.0000,0.0000,0.0000,0.0000,0.0000
1845,1683,0.0000,0.0000,0.0000,0.0000,0.0000
1846,1684,0.0000,0.0000,0.0000,0.0000,0.0000
1847,1685,0.0000,0.0000,0.0000,0.0000,0.0000
1848,1686,0.0000,0.0000,0.0000,0.0000,0.0000
1849,1687,0.0000,0.0000,0.0000,0.0000,0.0000
1850,1688,0.0000,0.0000,0.0000,0.0000,0.0000
1851,1689,1.9454,2.0000,0.9727,0.9727,0.9727
1852,1689,1.9454,2.0000,0.9727,0.9727,0.9727
1853,1690,0.0000,0.0000,0.0000,0.0000,0.0000
1854,1691,0.0000,0.0000,0.0000,0.0000,0.0000
1855,1692,0.0000,0.0000,0.0000,0.0000,0.0000
1856,1693,0.0000,0.0000,0.0000,0.0000,0.0000
1857,1694,0.0000,0.0000,0.0000,0.0000,0.0000
1858,1695,0.0000,0.0000,0.0000,0.0000,0.0000
1859,1160,24.3993,25.0000,0.9760,0.9604,0.9959
1860,1696,0.0000,0.0000,0.0000,0.0000,0.0000
1861,1697,0.0000,0.0000,0.0000,0.0000,0.0000
1862,1698,0.0000,0.0000,0.0000,0.0000,0.0000
1863,1699,0.0000,0.0000,0.0000,0.0000,0.0000
1864,1160,24.3993,25.0000,0.9760,0.9604,0.9959
1865,1700,0.0000,0.0000,0.0000,0.0000,0.0000
1866,1701,0.0000,0.0000,0.0000,0.0000,0.0000
1867,1702,0.0000,0.0000,0.0000,0.0000,0.0000
1868,1703,0.0000,0.0000,0.0000,0.0000,0.0000
1869,1160,24.3993,25.0000,0.9760,0.9604,0.9959
1870,1704,0.0000,0.0000,0.0000,0.0000,0.0000
1871,1705,0.0000,0.0000,0.0000,0.0000,0.0000
1872,1706,0.0000,0.0000,0.0000,0.0000,0.0000
1873,1707,0.0000,0.0000,0.0000,0.0000,0.0000
1874,1708,13.7116,14.0000,0.9794,0.9625,0.9885
1875,1709,0.0000,0.0000,0.0000,0.0000,0.0000
1876,1710,0.0000,0.0000,0.0000,0.0000,0.0000
1877,1711,0.0000,0.0000,0.0000,0.0000,0.0000
1878,1712,0.0000,0.0000,0.0000,0.0000,0.0000
1879,1708,13.7116,14.0000,0.9794,0.9625,0.9885
1880,1713,0.0000,0.0000,0.0000,0.0000,0.0000
1881,1714,0.0000,0.0000,0.0000,0.0000,0.0000
1882,1715,0.0000,0.0000,0.0000,0.0000,0.0000
1883,1716,0.0000,0.0000,0.0000,0.0000,0.0000
1884,1160,24.3993,25.0000,0.9760,0.9604,0.9959
1885,1717,0.0000,0.0000,0.0000,0.0000,0.0000
1886,1718,0.0000,0.0000,0.0000,0.0000,0.0000
1887,1719,0.0000,0.0000,0.0000,0.0000,0.0000
1888,1720,0.0000,0.0000,0.0000,0.0000,0.0000
1889,1160,24.3993,25.0000,0.9760,0.9604,0.9959
1890,1721,0.0000,0.0000,0.0000,0.0000,0.0000
1891,1722,0.0000,0.0000,0.0000,0.0000,0.0000
1892,1723,0.0000,0.0000,0.0000,0.0000,0.0000
1893,1724,0.0000,0.0000,0.0000,0.0000,0.0000
1894,1725,0.0000,0.0000,0.0000,0.0000,0.0000
1895,1726,0.0000,0.0000,0.0000,0.0000,0.0000
1896,1727,0.0000,0.0000,0.0000,0.0000,0.0000
1897,1728,0.0000,0.0000,0.0000,0.0000,0.0000
1898,1729,0.0000,0.0000,0.0000,0.0000,0.0000
1899,1730,5.9575,6.0000,0.9929,0.9908,0.9945
1900,1731,5.9798,6.0000,0.9966,0.9963,0.9969
1901,1732,0.0000,0.0000,0.0000,0.0000,0.0000
1902,1733,0.0000,0.0000,0.0000,0.0000,0.0000
1903,1734,0.0000,0.0000,0.0000,0.0000,0.0000
1904,1735,0.0000,0.0000,0.0000,0.0000,0.0000
1905,1730,5.9575,6.0000,0.9929,0.9908,0.9945
1906,1731,5.9798,6.0000,0.9966,0.9963,0.9969
1907,1736,0.0000,0.0000,0.0000,0.0000,0.0000
1908,1737,0.0000,0.0000,0.0000,0.0000,0.0000
1909,1738,0.0000,0.0000,0.0000,0.0000,0.0000
1910,1739,0.0000,0.0000,0.0000,0.0000,0.0000
1911,1268,47.3981,48.0000,0.9875,0.9624,0.9982
1912,1740,0.0000,0.0000,0.0000,0.0000,0.0000
1913,1741,0.0000,0.0000,0.0000,0.0000,0.0000
1914,1742,0.0000,0.0000,0.0000,0.0000,0.0000
1915,1743,0.0000,0.0000,0.0000,0.0000,0.0000
1916,1744,0.0000,0.0000,0.0000,0.0000,0.0000
1917,1745,0.0000,0.0000,0.0000,0.0000,0.0000
1918,1746,1.9868,2.0000,0.9934,0.9934,0.9934
1919,1747,0.0000,0.0000,0.0000,0.0000,0.0000
1920,1748,0.0000,0.0000,0.0000,0.0000,0.0000
1921,1749,0.0000,0.0000,0.0000,0.0000,0.0000
1922,1750,0.0000,0.0000,0.0000,0.0000,0.0000
1923,1268,47.3981,48.0000,0.9875,0.9624,0.9982
1924,1746,1.9868,2.0000,0.9934,0.9934,0.9934
1925,1751,0.0000,0.0000,0.0000,0.0000,0.0000
1926,1752,0.0000,0.0000,0.0000,0.0000,0.0000
1927,1753,0.0000,0.0000,0.0000,0.0000,0.0000
1928,1754,0.0000,0.0000,0.0000,0.0000,0.0000
1929,1730,5.9575,6.0000,0.9929,0.9908,0.9945
1930,1731,5.9798,6.0000,0.9966,0.9963,0.9969
1931,1755,9.8397,10.0000,0.9840,0.9704,0.9932
1932,1755,9.8397,10.0000,0.9840,0.9704,0.9932
1933,1755,9.8397,10.0000,0.9840,0.9704,0.9932
1934,1756,1.9625,2.0000,0.9812,0.9812,0.9812
1935,1757,9.9314,10.0000,0.9931,0.9779,0.9983
1936,71,1.9238,2.0000,0.9619,0.9619,0.9619
1937,1758,0.0000,0.0000,0.0000,0.0000,0.0000
1938,1759,0.0000,0.0000,0.0000,0.0000,0.0000
1939,1760,0.0000,0.0000,0.0000,0.0000,0.0000
1940,1761,0.0000,0.0000,0.0000,0.0000,0.0000
1941,1762,0.0000,0.0000,0.0000,0.0000,0.0000
1942,1763,0.0000,0.0000,0.0000,0.0000,0.0000
1943,1764,0.0000,0.0000,0.0000,0.0000,0.0000
1944,1765,0.0000,0.0000,0.0000,0.0000,0.0000
1945,1766,0.0000,0.0000,0.0000,0.0000,0.0000
1946,1767,0.0000,0.0000,0.0000,0.0000,0.0000
1947,1768,0.0000,0.0000,0.0000,0.0000,0.0000
1948,1769,0.0000,0.0000,0.0000,0.0000,0.0000
1949,1770,0.0000,0.0000,0.0000,0.0000,0.0000
1950,1771,0.0000,0.0000,0.0000,0.0000,0.0000
1951,1772,0.0000,0.0000,0.0000,0.0000,0.0000
1952,1773,0.0000,0.0000,0.0000,0.0000,0.0000
1953,1774,0.0000,0.0000,0.0000,0.0000,0.0000
1954,1775,0.0000,0.0000,0.0000,0.0000,0.0000
1955,1776,0.0000,0.0000,0.0000,0.0000,0.0000
1956,1777,0.0000,0.0000,0.0000,0.0000,0.0000
1957,1778,0.0000,0.0000,0.0000,0.0000,0.0000
1958,1779,0.0000,0.0000,0.0000,0.0000,0.0000
1959,1780,0.0000,0.0000,0.0000,0.0000,0.0000
1960,1781,0.0000,0.0000,0.0000,0.0000,0.0000
1961,1782,0.0000,0.0000,0.0000,0.0000,0.0000
1962,1783,0.0000,0.0000,0.0000,0.0000,0.0000
1963,1784,0.0000,0.0000,0.0000,0.0000,0.0000
1964,1785,0.0000,0.0000,0.0000,0.0000,0.0000
1965,1786,0.0000,0.0000,0.0000,0.0000,0.0000
1966,1787,0.0000,0.0000,0.0000,0.0000,0.0000
1967,1788,0.0000,0.0000,0.0000,0.0000,0.0000
1968,1789,0.0000,0.0000,0.0000,0.0000,0.0000
1969,1790,0.0000,0.0000,0.0000,0.0000,0.0000
1970,1791,0.0000,0.0000,0.0000,0.0000,0.0000
1971,1792,0.0000,0.0000,0.0000,0.0000,0.0000
1972,1793,0.0000,0.0000,0.0000,0.0000,0.0000
1973,1794,0.0000,0.0000,0.0000,0.0000,0.0000
1974,1795,0.0000,0.0000,0.0000,0.0000,0.0000
1975,1796,0.0000,0.0000,0.0000,0.0000,0.0000
1976,1797,0.0000,0.0000,0.0000,0.0000,0.0000
1977,1798,0.0000,0.0000,0.0000,0.0000,0.0000
1978,1799,0.0000,0.0000,0.0000,0.0000,0.0000
1979,1800,0.0000,0.0000,0.0000,0.0000,0.0000
1980,1801,0.0000,0.0000,0.0000,0.0000,0.0000
1981,1802,0.0000,0.0000,0.0000,0.0000,0.0000
1982,1803,0.0000,0.0000,0.0000,0.0000,0.0000
1983,1804,0.0000,0.0000,0.0000,0.0000,0.0000
1984,1805,0.0000,0.0000,0.0000,0.0000,0.0000
1985,1806,0.0000,0.0000,0.0000,0.0000,0.0000
1986,1807,0.0000,0.0000,0.0000,0.0000,0.0000
1987,1808,0.0000,0.0000,0.0000,0.0000,0.0000
1988,1809,0.0000,0.0000,0.0000,0.0000,0.0000
1989,1810,0.0000,0.0000,0.0000,0.0000,0.0000
1990,1811,0.0000,0.0000,0.0000,0.0000,0.0000
1991,1812,0.0000,0.0000,0.0000,0.0000,0.0000
1992,1813,0.0000,0.0000,0.0000,0.0000,0.0000
1993,1814,0.0000,0.0000,0.0000,0.0000,0.0000
1994,1815,0.0000,0.0000,0.0000,0.0000,0.0000
1995,1816,0.0000,0.0000,0.0000,0.0000,0.0000
1996,1817,0.0000,0.0000,0.0000,0.0000,0.0000
1997,1818,0.0000,0.0000,0.0000,0.0000,0.0000
1998,1819,0.0000,0.0000,0.0000,0.0000,0.0000
1999,1820,0.0000,0.0000,0.0000,0.0000,0.0000
2000,1821,0.0000,0.0000,0.0000,0.0000,0.0000
2001,1822,1.9229,2.0000,0.9614,0.9614,0.9614
2002,1822,1.9229,2.0000,0.9614,0.9614,0.9614
2003,1823,0.0000,0.0000,0.0000,0.0000,0.0000
2004,1824,0.0000,0.0000,0.0000,0.0000,0.0000
2005,1825,0.0000,0.0000,0.0000,0.0000,0.0000
2006,1826,0.0000,0.0000,0.0000,0.0000,0.0000
2007,1827,0.0000,0.0000,0.0000,0.0000,0.0000
2008,1828,0.0000,0.0000,0.0000,0.0000,0.0000
2009,1829,0.0000,0.0000,0.0000,0.0000,0.0000
2010,1830,0.0000,0.0000,0.0000,0.0000,0.0000
2011,1831,0.0000,0.0000,0.0000,0.0000,0.0000
2012,1832,0.0000,0.0000,0.0000,0.0000,0.0000
2013,1833,0.0000,0.0000,0.0000,0.0000,0.0000
2014,1834,0.0000,0.0000,0.0000,0.0000,0.0000
2015,1835,15.5710,16.0000,0.9732,0.9646,0.9797
2016,1835,15.5710,16.0000,0.9732,0.9646,0.9797
2017,1835,15.5710,16.0000,0.9732,0.9646,0.9797
2018,1836,0.0000,0.0000,0.0000,0.0000,0.0000
2019,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2020,1838,0.0000,0.0000,0.0000,0.0000,0.0000
2021,1839,0.0000,0.0000,0.0000,0.0000,0.0000
2022,1840,0.0000,0.0000,0.0000,0.0000,0.0000
2023,1841,1.9415,2.0000,0.9708,0.9708,0.9708
2024,1842,2.8976,3.0000,0.9659,0.9611,0.9682
2025,1843,8.7218,9.0000,0.9691,0.9614,0.9730
2026,1844,1.9799,2.0000,0.9900,0.9900,0.9900
2027,1845,9.8937,10.0000,0.9894,0.9831,0.9916
2028,1845,9.8937,10.0000,0.9894,0.9831,0.9916
2029,1845,9.8937,10.0000,0.9894,0.9831,0.9916
2030,1845,9.8937,10.0000,0.9894,0.9831,0.9916
2031,1845,9.8937,10.0000,0.9894,0.9831,0.9916
2032,1846,0.0000,0.0000,0.0000,0.0000,0.0000
2033,863,1.9268,2.0000,0.9634,0.9634,0.9634
2034,1847,0.0000,0.0000,0.0000,0.0000,0.0000
2035,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2036,9,18.5588,19.0000,0.9768,0.9681,0.9822
2037,1849,0.0000,0.0000,0.0000,0.0000,0.0000
2038,1850,11.6688,12.0000,0.9724,0.9633,0.9788
2039,1851,0.0000,0.0000,0.0000,0.0000,0.0000
2040,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2041,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2042,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2043,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2044,8,22.4755,23.0000,0.9772,0.9667,0.9834
2045,1850,11.6688,12.0000,0.9724,0.9633,0.9788
2046,1852,3.8597,4.0000,0.9649,0.9639,0.9660
2047,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2048,1853,0.0000,0.0000,0.0000,0.0000,0.0000
2049,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2050,1854,1.9376,2.0000,0.9688,0.9688,0.9688
2051,8,22.4755,23.0000,0.9772,0.9667,0.9834
2052,7,11.7645,12.0000,0.9804,0.9727,0.9869
2053,1852,3.8597,4.0000,0.9649,0.9639,0.9660
2054,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2055,1855,0.0000,0.0000,0.0000,0.0000,0.0000
2056,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2057,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2058,1835,15.5710,16.0000,0.9732,0.9646,0.9797
2059,7,11.7645,12.0000,0.9804,0.9727,0.9869
2060,1852,3.8597,4.0000,0.9649,0.9639,0.9660
2061,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2062,1856,0.0000,0.0000,0.0000,0.0000,0.0000
2063,1857,0.0000,0.0000,0.0000,0.0000,0.0000
2064,1854,1.9376,2.0000,0.9688,0.9688,0.9688
2065,1835,15.5710,16.0000,0.9732,0.9646,0.9797
2066,1858,0.0000,0.0000,0.0000,0.0000,0.0000
2067,1859,0.0000,0.0000,0.0000,0.0000,0.0000
2068,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2069,1860,0.0000,0.0000,0.0000,0.0000,0.0000
2070,1861,0.0000,0.0000,0.0000,0.0000,0.0000
2071,8,22.4755,23.0000,0.9772,0.9667,0.9834
2072,1862,20.4035,21.0000,0.9716,0.9651,0.9805
2073,1850,11.6688,12.0000,0.9724,0.9633,0.9788
2074,1863,0.0000,0.0000,0.0000,0.0000,0.0000
2075,1837,13.8337,14.0000,0.9881,0.9820,0.9909
2076,1864,0.0000,0.0000,0.0000,0.0000,0.0000
2077,1848,10.6417,11.0000,0.9674,0.9610,0.9758
2078,1842,2.8976,3.0000,0.9659,0.9611,0.9682
2079,1862,20.4035,21.0000,0.9716,0.9651,0.9805
2080,1865,0.0000,0.0000,0.0000,0.0000,0.0000
2081,1866,0.0000,0.0000,0.0000,0.0000,0.0000
2082,1844,1.9799,2.0000,0.9900,0.9900,0.9900
2083,1867,0.0000,0.0000,0.0000,0.0000,0.0000
2084,1868,0.0000,0.0000,0.0000,0.0000,0.0000
2085,1869,0.0000,0.0000,0.0000,0.0000,0.0000
2086,1870,0.0000,0.0000,0.0000,0.0000,0.0000
2087,1871,0.0000,0.0000,0.0000,0.0000,0.0000
2088,1872,0.0000,0.0000,0.0000,0.0000,0.0000
2089,1873,0.0000,0.0000,0.0000,0.0000,0.0000
2090,1874,0.0000,0.0000,0.0000,0.0000,0.0000
2091,1875,0.0000,0.0000,0.0000,0.0000,0.0000
2092,1876,0.0000,0.0000,0.0000,0.0000,0.0000
2093,1877,0.0000,0.0000,0.0000,0.0000,0.0000
2094,1,38.4035,39.0000,0.9847,0.9640,0.9977
2095,1878,0.0000,0.0000,0.0000,0.0000,0.0000
2096,1879,0.0000,0.0000,0.0000,0.0000,0.0000
2097,1880,1.9234,2.0000,0.9617,0.9617,0.9617
2098,1881,0.0000,0.0000,0.0000,0.0000,0.0000
2099,1882,8.7465,9.0000,0.9718,0.9659,0.9786
2100,1883,0.0000,0.0000,0.0000,0.0000,0.0000
2101,1884,0.0000,0.0000,0.0000,0.0000,0.0000
2102,1885,0.0000,0.0000,0.0000,0.0000,0.0000
2103,1886,0.0000,0.0000,0.0000,0.0000,0.0000
2104,1887,0.0000,0.0000,0.0000,0.0000,0.0000
2105,1888,0.0000,0.0000,0.0000,0.0000,0.0000
2106,1889,5.7762,6.0000,0.9627,0.9613,0.9642
2107,1890,0.0000,0.0000,0.0000,0.0000,0.0000
2108,1891,0.0000,0.0000,0.0000,0.0000,0.0000
2109,1880,1.9234,2.0000,0.9617,0.9617,0.9617
2110,1882,8.7465,9.0000,0.9718,0.9659,0.9786
2111,1892,0.0000,0.0000,0.0000,0.0000,0.0000
2112,1889,5.7762,6.0000,0.9627,0.9613,0.9642
2113,1893,0.0000,0.0000,0.0000,0.0000,0.0000
2114,1894,0.0000,0.0000,0.0000,0.0000,0.0000
2115,1895,0.0000,0.0000,0.0000,0.0000,0.0000
2116,1896,0.0000,0.0000,0.0000,0.0000,0.0000
2117,1882,8.7465,9.0000,0.9718,0.9659,0.9786
2118,1889,5.7762,6.0000,0.9627,0.9613,0.9642
2119,1897,0.0000,0.0000,0.0000,0.0000,0.0000
2120,1898,0.0000,0.0000,0.0000,0.0000,0.0000
2121,1899,0.0000,0.0000,0.0000,0.0000,0.0000
2122,1900,0.0000,0.0000,0.0000,0.0000,0.0000
2123,1882,8.7465,9.0000,0.9718,0.9659,0.9786
2124,1889,5.7762,6.0000,0.9627,0.9613,0.9642
2125,1901,0.0000,0.0000,0.0000,0.0000,0.0000
2126,1902,0.0000,0.0000,0.0000,0.0000,0.0000
2127,1903,0.0000,0.0000,0.0000,0.0000,0.0000
2128,1904,3.8539,4.0000,0.9635,0.9612,0.9658
2129,1904,3.8539,4.0000,0.9635,0.9612,0.9658
2130,1905,0.0000,0.0000,0.0000,0.0000,0.0000
2131,1906,0.0000,0.0000,0.0000,0.0000,0.0000
2132,1907,0.0000,0.0000,0.0000,0.0000,0.0000
2133,1908,0.0000,0.0000,0.0000,0.0000,0.0000
2134,1909,0.0000,0.0000,0.0000,0.0000,0.0000
2135,1910,0.0000,0.0000,0.0000,0.0000,0.0000
2136,1911,0.0000,0.0000,0.0000,0.0000,0.0000
2137,1912,0.0000,0.0000,0.0000,0.0000,0.0000
2138,1913,0.0000,0.0000,0.0000,0.0000,0.0000
2139,1914,0.0000,0.0000,0.0000,0.0000,0.0000
2140,1915,0.0000,0.0000,0.0000,0.0000,0.0000
2141,1916,0.0000,0.0000,0.0000,0.0000,0.0000
2142,1917,0.0000,0.0000,0.0000,0.0000,0.0000
